scan_time_kst,symbol,direction,feature,feature_label,passed,gap_pct,value,threshold
2026-06-12 14:00:00,DEXEUSDT,long,1h_current_range_pct,Range,False,60.4805,10.6425,26.929756
2026-06-12 14:00:00,LABUSDT,long,1h_current_range_pct,Range,False,64.2169,9.6363,26.929756
2026-06-12 14:00:00,XMRUSDT,long,1h_current_body_pct,Body,False,71.2664,3.9749,13.83363
2026-06-12 14:00:00,XMRUSDT,long,2h_current_body_pct,Body,False,87.88,2.6811,22.121308
2026-06-12 14:00:00,SKYAIUSDT,long,1h_current_body_pct,Body,False,82.2584,2.4543,13.83363
2026-06-12 14:00:00,LUMIAUSDT,short,1h_current_body_pct,Body,True,0.0,11.1771,10.89637
2026-06-12 14:00:00,AIOUSDT,short,2h_current_return_pct,Momentum,False,33.4061,-13.3787,-20.089984
2026-06-12 14:00:00,MAGMAUSDT,short,1h_current_range_pct,Range,False,47.8424,9.0855,17.41933
2026-06-12 14:00:00,CRVUSDT,short,1h_current_range_pct,Range,False,65.9729,5.9273,17.41933
2026-06-12 14:00:00,XPLUSDT,short,1h_current_return_pct,Momentum,False,59.1672,-4.8035,-11.76382
2026-06-12 16:00:00,VELVETUSDT,long,1h_current_body_pct,Body,False,73.6244,3.6487,13.83363
2026-06-12 16:00:00,XPLUSDT,long,1h_current_body_pct,Body,False,67.7207,4.4654,13.83363
2026-06-12 16:00:00,LABUSDT,long,1h_current_range_pct,Range,False,78.6563,5.7478,26.929756
2026-06-12 16:00:00,ZESTUSDT,long,1h_current_body_pct,Body,False,78.9253,2.9154,13.83363
2026-06-12 16:00:00,GLMUSDT,long,1h_current_body_pct,Body,False,83.29,2.3116,13.83363
2026-06-12 16:00:00,COLLECTUSDT,short,2h_current_return_pct,Momentum,False,68.874,-6.2532,-20.089984
2026-06-12 16:00:00,AINUSDT,short,1h_current_range_pct,Range,False,24.8806,13.0853,17.41933
2026-06-12 16:00:00,UAIUSDT,short,1h_current_range_pct,Range,False,80.6597,5.2083,26.929756
2026-06-12 16:00:00,BTWUSDT,short,1h_current_return_pct,Momentum,False,77.0432,-2.7006,-11.76382
2026-06-12 16:00:00,POWERUSDT,short,1h_current_return_pct,Momentum,False,75.7145,-2.8569,-11.76382
2026-06-12 18:00:00,ESPORTSUSDT,long,1h_current_body_pct,Body,True,0.0,22.2357,10.89637
2026-06-12 18:00:00,NAORISUSDT,long,1h_current_body_pct,Body,False,54.0959,6.3502,13.83363
2026-06-12 18:00:00,TRUMPUSDT,long,1h_current_range_pct,Range,False,63.6139,9.7987,26.929756
2026-06-12 18:00:00,BTWUSDT,long,1h_current_body_pct,Body,False,43.3215,7.8407,13.83363
2026-06-12 18:00:00,SKYAIUSDT,long,1h_current_body_pct,Body,False,68.2809,4.3879,13.83363
2026-06-12 18:00:00,UAIUSDT,short,1h_current_return_pct,Momentum,False,73.1992,-3.1528,-11.76382
2026-06-12 18:00:00,TAUSDT,short,2h_current_return_pct,Momentum,False,85.1309,-2.9872,-20.089984
2026-06-12 18:00:00,STGUSDT,short,1h_current_range_pct,Range,False,72.4687,7.4141,26.929756
2026-06-12 18:00:00,EVAAUSDT,short,1h_current_return_pct,Momentum,False,80.3831,-2.3077,-11.76382
2026-06-12 18:00:00,GENIUSUSDT,short,1h_current_return_pct,Momentum,False,81.5434,-2.1712,-11.76382
2026-06-12 20:00:00,ARCUSDT,long,1h_current_body_pct,Body,False,23.24,10.6187,13.83363
2026-06-12 20:00:00,SKYAIUSDT,long,1h_current_body_pct,Body,False,37.138,8.6961,13.83363
2026-06-12 20:00:00,ESPORTSUSDT,long,1h_current_range_pct,Range,False,48.8703,13.7691,26.929756
2026-06-12 20:00:00,MOVRUSDT,long,1h_current_body_pct,Body,False,63.8822,4.9964,13.83363
2026-06-12 20:00:00,TRUMPUSDT,long,1h_current_body_pct,Body,False,80.765,2.6609,13.83363
2026-06-12 20:00:00,UBUSDT,short,1h_current_body_pct,Body,True,0.0,11.0118,10.89637
2026-06-12 20:00:00,STGUSDT,short,1h_current_return_pct,Momentum,False,58.1624,-4.9217,-11.76382
2026-06-12 20:00:00,BANUSDT,short,2h_current_return_pct,Momentum,False,75.1155,-4.9993,-20.089984
2026-06-12 20:00:00,PARTIUSDT,short,1h_current_range_pct,Range,False,77.4475,3.9285,17.41933
2026-06-12 20:00:00,APRUSDT,short,1h_current_return_pct,Momentum,False,73.6276,-3.1024,-11.76382
2026-06-12 22:00:00,GWEIUSDT,long,1h_current_range_pct,Range,False,85.4013,3.9314,26.929756
2026-06-12 22:00:00,ATUSDT,long,1h_current_body_pct,Body,False,77.1051,3.1672,13.83363
2026-06-12 22:00:00,BEATUSDT,long,1h_current_range_pct,Range,False,86.1161,3.7389,26.929756
2026-06-12 22:00:00,COAIUSDT,long,1h_current_body_pct,Body,False,82.5194,2.4182,13.83363
2026-06-12 22:00:00,COAIUSDT,long,2h_current_body_pct,Body,False,77.0411,5.0788,22.121308
2026-06-12 22:00:00,MOVRUSDT,long,1h_current_range_pct,Range,False,85.9973,3.7709,26.929756
2026-06-12 22:00:00,MYXUSDT,short,1h_current_range_pct,Range,False,46.2661,14.4704,26.929756
2026-06-12 22:00:00,DUSKUSDT,short,1h_current_return_pct,Momentum,False,79.7583,-2.3812,-11.76382
2026-06-12 22:00:00,AINUSDT,short,1h_current_range_pct,Range,False,63.2477,6.402,17.41933
2026-06-12 22:00:00,LUMIAUSDT,short,1h_current_return_pct,Momentum,False,80.1544,-2.3346,-11.76382
2026-06-12 22:00:00,MMTUSDT,short,1h_current_return_pct,Momentum,False,83.7094,-1.9164,-11.76382
2026-06-13 00:00:00,ALLOUSDT,long,1h_current_return_pct,Momentum,False,179.5167,9.3542,-11.76382
2026-06-13 00:00:00,BEATUSDT,long,1h_current_return_pct,Momentum,False,120.2213,2.3788,-11.76382
2026-06-13 00:00:00,ALCHUSDT,long,1h_current_body_pct,Body,False,90.2441,1.3496,13.83363
2026-06-13 00:00:00,JUPUSDT,long,1h_current_body_pct,Body,False,99.5721,0.0592,13.83363
2026-06-13 00:00:00,JUPUSDT,long,2h_current_body_pct,Body,False,88.1906,2.6124,22.121308
2026-06-13 00:00:00,OPGUSDT,long,1h_current_body_pct,Body,False,94.5546,0.7533,13.83363
2026-06-13 00:00:00,OPGUSDT,long,2h_current_body_pct,Body,False,74.7208,5.5921,22.121308
2026-06-13 00:00:00,BTWUSDT,short,1h_current_return_pct,Momentum,False,63.0265,-4.3495,-11.76382
2026-06-13 00:00:00,COAIUSDT,short,1h_current_return_pct,Momentum,False,69.0925,-3.6359,-11.76382
2026-06-13 00:00:00,DEXEUSDT,short,1h_current_return_pct,Momentum,False,70.0089,-3.5281,-11.76382
2026-06-13 00:00:00,AINUSDT,short,2h_current_return_pct,Momentum,False,71.5376,-5.7181,-20.089984
2026-06-13 00:00:00,LUMIAUSDT,short,1h_current_return_pct,Momentum,False,63.5892,-4.2833,-11.76382
2026-06-13 02:00:00,HUSDT,long,1h_current_body_pct,Body,False,33.7846,9.16,13.83363
2026-06-13 02:00:00,RAVEUSDT,long,1h_current_body_pct,Body,False,89.6672,1.4294,13.83363
2026-06-13 02:00:00,HYPEUSDT,long,1h_current_body_pct,Body,False,89.279,1.4831,13.83363
2026-06-13 02:00:00,GWEIUSDT,long,1h_current_body_pct,Body,False,87.7877,1.6894,13.83363
2026-06-13 02:00:00,MOVRUSDT,long,1h_current_body_pct,Body,False,90.3142,1.3399,13.83363
2026-06-13 02:00:00,BEATUSDT,short,1h_current_body_pct,Body,True,0.0,11.6356,10.89637
2026-06-13 02:00:00,BTWUSDT,short,1h_current_return_pct,Momentum,False,55.222,-5.2676,-11.76382
2026-06-13 02:00:00,COAIUSDT,short,1h_current_range_pct,Range,False,66.27,9.0834,26.929756
2026-06-13 02:00:00,HEIUSDT,short,2h_current_return_pct,Momentum,False,91.9363,-1.62,-20.089984
2026-06-13 02:00:00,ALLOUSDT,short,2h_current_return_pct,Momentum,False,58.0786,-8.422,-20.089984
2026-06-13 04:00:00,ORCAUSDT,long,1h_current_body_pct,Body,False,41.5323,8.0882,13.83363
2026-06-13 04:00:00,COAIUSDT,long,1h_current_body_pct,Body,False,74.1977,3.5694,13.83363
2026-06-13 04:00:00,PIEVERSEUSDT,long,1h_current_range_pct,Range,False,82.291,4.769,26.929756
2026-06-13 04:00:00,ATUSDT,long,1h_current_range_pct,Range,False,84.2512,4.2411,26.929756
2026-06-13 04:00:00,GUAUSDT,long,1h_current_range_pct,Range,False,91.1039,2.3957,26.929756
2026-06-13 04:00:00,ARCUSDT,short,2h_current_return_pct,Momentum,False,44.4589,-11.1582,-20.089984
2026-06-13 04:00:00,BEATUSDT,short,2h_current_return_pct,Momentum,False,48.3539,-10.3757,-20.089984
2026-06-13 04:00:00,HUSDT,short,1h_current_return_pct,Momentum,False,65.6566,-4.0401,-11.76382
2026-06-13 04:00:00,GWEIUSDT,short,2h_current_return_pct,Momentum,False,81.0901,-3.799,-20.089984
2026-06-13 04:00:00,BTWUSDT,short,1h_current_return_pct,Momentum,False,64.038,-4.2305,-11.76382
2026-06-13 06:00:00,OPNUSDT,long,1h_current_range_pct,Range,False,80.5015,5.2509,26.929756
2026-06-13 06:00:00,ATUSDT,long,1h_current_return_pct,Momentum,False,86.2647,-1.6158,-11.76382
2026-06-13 06:00:00,HUSDT,long,1h_current_body_pct,Body,False,89.6882,1.4265,13.83363
2026-06-13 06:00:00,HUSDT,long,2h_current_body_pct,Body,False,90.8545,2.0231,22.121308
2026-06-13 06:00:00,AINUSDT,long,1h_current_return_pct,Momentum,False,91.9422,-0.9479,-11.76382
2026-06-13 06:00:00,POWERUSDT,long,2h_current_return_pct,Momentum,False,94.883,-1.028,-20.089984
2026-06-13 06:00:00,COAIUSDT,short,1h_current_return_pct,Momentum,False,69.6162,-3.5743,-11.76382
2026-06-13 06:00:00,ORCAUSDT,short,1h_current_return_pct,Momentum,False,82.8534,-2.0171,-11.76382
2026-06-13 06:00:00,CLOUSDT,short,1h_current_return_pct,Momentum,False,78.3956,-2.5415,-11.76382
2026-06-13 06:00:00,PIEVERSEUSDT,short,1h_current_return_pct,Momentum,False,80.3397,-2.3128,-11.76382
2026-06-13 06:00:00,ATUSDT,short,1h_current_return_pct,Momentum,False,86.2647,-1.6158,-11.76382
2026-06-13 08:00:00,INUSDT,long,1h_current_body_pct,Body,False,84.135,2.1947,13.83363
2026-06-13 08:00:00,HUSDT,long,1h_current_body_pct,Body,False,89.3491,1.4734,13.83363
2026-06-13 08:00:00,COAIUSDT,long,1h_current_body_pct,Body,False,81.7474,2.525,13.83363
2026-06-13 08:00:00,PHAROSUSDT,long,1h_current_range_pct,Range,False,89.8053,2.7454,26.929756
2026-06-13 08:00:00,HEIUSDT,long,1h_current_range_pct,Range,False,85.7355,3.8414,26.929756
2026-06-13 08:00:00,ALLOUSDT,short,2h_current_return_pct,Momentum,False,63.8029,-7.272,-20.089984
2026-06-13 08:00:00,GUAUSDT,short,1h_current_return_pct,Momentum,False,75.224,-2.9146,-11.76382
2026-06-13 08:00:00,AINUSDT,short,2h_current_return_pct,Momentum,False,106.7616,1.3584,-20.089984
2026-06-13 08:00:00,EDGEUSDT,short,2h_current_return_pct,Momentum,False,94.2066,-1.1639,-20.089984
2026-06-13 08:00:00,ORCAUSDT,short,2h_current_return_pct,Momentum,False,90.1394,-1.981,-20.089984
2026-06-13 10:00:00,EDGEUSDT,long,1h_current_body_pct,Body,False,59.0491,5.665,13.83363
2026-06-13 10:00:00,MELANIAUSDT,long,1h_current_body_pct,Body,False,69.8727,4.1677,13.83363
2026-06-13 10:00:00,MIRAUSDT,long,1h_current_range_pct,Range,False,86.4213,3.6567,26.929756
2026-06-13 10:00:00,JELLYJELLYUSDT,long,1h_current_range_pct,Range,False,84.0426,4.2973,26.929756
2026-06-13 10:00:00,PIEVERSEUSDT,long,1h_current_range_pct,Range,False,83.0522,4.564,26.929756
2026-06-13 10:00:00,ENSOUSDT,short,1h_current_return_pct,Momentum,False,72.1536,-3.2758,-11.76382
2026-06-13 10:00:00,ORCAUSDT,short,1h_current_return_pct,Momentum,False,84.0783,-1.873,-11.76382
2026-06-13 10:00:00,ESPUSDT,short,1h_current_range_pct,Range,False,83.1235,4.5448,26.929756
2026-06-13 10:00:00,HUSDT,short,1h_current_return_pct,Momentum,False,87.8619,-1.4279,-11.76382
2026-06-13 10:00:00,INUSDT,short,2h_current_return_pct,Momentum,False,113.6775,2.7478,-20.089984
2026-06-13 12:00:00,ORCAUSDT,long,1h_current_body_pct,Body,False,98.1762,0.2523,13.83363
2026-06-13 12:00:00,ORCAUSDT,long,2h_current_body_pct,Body,False,92.5032,1.6584,22.121308
2026-06-13 12:00:00,MELANIAUSDT,long,1h_current_range_pct,Range,False,89.0323,1.9105,17.41933
2026-06-13 12:00:00,MELANIAUSDT,short,1h_current_range_pct,Range,False,89.0323,1.9105,17.41933
2026-06-13 12:00:00,ORCAUSDT,short,2h_current_return_pct,Momentum,False,91.7451,-1.6584,-20.089984
2026-06-13 14:00:00,EDGEUSDT,long,1h_current_body_pct,Body,False,55.1354,6.2064,13.83363
2026-06-13 14:00:00,EPICUSDT,long,1h_current_range_pct,Range,False,61.0851,10.4797,26.929756
2026-06-13 14:00:00,PARTIUSDT,long,1h_current_range_pct,Range,False,91.0582,2.408,26.929756
2026-06-13 14:00:00,GUAUSDT,long,1h_current_return_pct,Momentum,False,105.4013,0.6354,-11.76382
2026-06-13 14:00:00,BEATUSDT,long,1h_current_range_pct,Range,False,61.4032,6.7233,17.41933
2026-06-13 14:00:00,HEIUSDT,short,1h_current_range_pct,Range,False,73.3908,7.1658,26.929756
2026-06-13 14:00:00,CROSSUSDT,short,1h_current_return_pct,Momentum,False,76.2645,-2.7922,-11.76382
2026-06-13 14:00:00,OPNUSDT,short,1h_current_range_pct,Range,False,82.357,3.0733,17.41933
2026-06-13 14:00:00,BEATUSDT,short,1h_current_range_pct,Range,False,61.4032,6.7233,17.41933
2026-06-13 14:00:00,INUSDT,short,1h_current_range_pct,Range,False,88.7326,1.9627,17.41933
2026-06-13 16:00:00,BEATUSDT,long,1h_current_body_pct,Body,False,85.5013,2.0057,13.83363
2026-06-13 16:00:00,GWEIUSDT,long,1h_current_body_pct,Body,False,86.3803,1.8841,13.83363
2026-06-13 16:00:00,OPUSDT,long,1h_current_body_pct,Body,False,87.4769,1.7324,13.83363
2026-06-13 16:00:00,OPENUSDT,long,1h_current_range_pct,Range,False,91.1507,2.3831,26.929756
2026-06-13 16:00:00,COWUSDT,long,1h_current_body_pct,Body,False,92.4958,1.0381,13.83363
2026-06-13 16:00:00,GUAUSDT,short,1h_current_return_pct,Momentum,False,84.4336,-1.8312,-11.76382
2026-06-13 16:00:00,OPENUSDT,short,1h_current_range_pct,Range,False,91.1507,2.3831,26.929756
2026-06-13 16:00:00,GWEIUSDT,short,1h_current_body_pct,Body,False,86.3803,1.8841,13.83363
2026-06-13 16:00:00,BEATUSDT,short,1h_current_body_pct,Body,False,85.5013,2.0057,13.83363
2026-06-13 16:00:00,OPUSDT,short,1h_current_body_pct,Body,False,87.4769,1.7324,13.83363
2026-06-13 18:00:00,BTWUSDT,long,1h_current_range_pct,Range,False,41.7083,15.6978,26.929756
2026-06-13 18:00:00,COAIUSDT,long,1h_current_body_pct,Body,False,69.6045,4.2048,13.83363
2026-06-13 18:00:00,BEATUSDT,long,1h_current_range_pct,Range,False,82.9612,4.5885,26.929756
2026-06-13 18:00:00,FOLKSUSDT,long,1h_current_body_pct,Body,False,76.6446,3.2309,13.83363
2026-06-13 18:00:00,CYSUSDT,long,1h_current_body_pct,Body,False,81.9397,2.4984,13.83363
2026-06-13 18:00:00,EDGEUSDT,short,2h_current_return_pct,Momentum,False,71.1916,-5.7876,-20.089984
2026-06-13 18:00:00,FFUSDT,short,2h_current_return_pct,Momentum,False,79.6819,-4.0819,-20.089984
2026-06-13 18:00:00,MEUSDT,short,1h_current_return_pct,Momentum,False,80.4749,-2.2969,-11.76382
2026-06-13 18:00:00,BTWUSDT,short,1h_current_range_pct,Range,False,41.7083,15.6978,26.929756
2026-06-13 18:00:00,FOLKSUSDT,short,1h_current_body_pct,Body,False,76.6446,3.2309,13.83363
2026-06-13 20:00:00,EPICUSDT,long,1h_current_range_pct,Range,False,83.448,4.4574,26.929756
2026-06-13 20:00:00,AIOTUSDT,long,1h_current_body_pct,Body,False,79.2086,2.8762,13.83363
2026-06-13 20:00:00,0GUSDT,long,1h_current_range_pct,Range,False,92.2821,2.0784,26.929756
2026-06-13 20:00:00,ESPUSDT,long,1h_current_body_pct,Body,False,93.8982,0.8441,13.83363
2026-06-13 20:00:00,FLUIDUSDT,long,1h_current_body_pct,Body,False,93.2693,0.9311,13.83363
2026-06-13 20:00:00,BEATUSDT,short,2h_current_return_pct,Momentum,False,42.7894,-11.4936,-20.089984
2026-06-13 20:00:00,BTWUSDT,short,1h_current_return_pct,Momentum,False,48.3221,-6.0793,-11.76382
2026-06-13 20:00:00,LABUSDT,short,2h_current_return_pct,Momentum,False,93.9681,-1.2118,-20.089984
2026-06-13 20:00:00,COAIUSDT,short,1h_current_range_pct,Range,False,68.5716,8.4636,26.929756
2026-06-13 20:00:00,MANTAUSDT,short,1h_current_range_pct,Range,False,78.2219,3.7936,17.41933
2026-06-13 22:00:00,COAIUSDT,long,1h_current_body_pct,Body,True,0.0,23.1909,13.83363
2026-06-13 22:00:00,AIOTUSDT,long,1h_current_body_pct,Body,False,47.6428,7.2429,13.83363
2026-06-13 22:00:00,BTWUSDT,long,1h_current_range_pct,Range,False,80.0856,5.3629,26.929756
2026-06-13 22:00:00,FETUSDT,long,1h_current_body_pct,Body,False,85.0365,2.07,13.83363
2026-06-13 22:00:00,OPGUSDT,long,1h_current_return_pct,Momentum,False,121.873,2.5731,-11.76382
2026-06-13 22:00:00,GWEIUSDT,short,2h_current_return_pct,Momentum,False,12.9999,-17.4783,-20.089984
2026-06-13 22:00:00,HEIUSDT,short,1h_current_range_pct,Range,False,63.7575,6.3132,17.41933
2026-06-13 22:00:00,APRUSDT,short,1h_current_range_pct,Range,False,89.1058,1.8977,17.41933
2026-06-13 22:00:00,GUAUSDT,short,1h_current_return_pct,Momentum,False,97.1642,-0.3336,-11.76382
2026-06-13 22:00:00,MAGMAUSDT,short,2h_current_return_pct,Momentum,False,103.4032,0.6837,-20.089984
2026-06-14 00:00:00,AIAUSDT,long,1h_current_body_pct,Body,True,0.0,14.3419,13.83363
2026-06-14 00:00:00,COAIUSDT,long,1h_current_body_pct,Body,False,40.8167,8.1872,13.83363
2026-06-14 00:00:00,BTWUSDT,long,1h_current_range_pct,Range,False,81.7622,4.9114,26.929756
2026-06-14 00:00:00,ALCHUSDT,long,1h_current_range_pct,Range,False,84.141,4.2708,26.929756
2026-06-14 00:00:00,MMTUSDT,long,1h_current_body_pct,Body,False,76.4219,3.2617,13.83363
2026-06-14 00:00:00,AINUSDT,short,1h_current_range_pct,Range,False,72.8453,7.3127,26.929756
2026-06-14 00:00:00,OPGUSDT,short,2h_current_return_pct,Momentum,False,84.9592,-3.0217,-20.089984
2026-06-14 00:00:00,ENAUSDT,short,1h_current_return_pct,Momentum,False,87.0433,-1.5242,-11.76382
2026-06-14 00:00:00,GRASSUSDT,short,2h_current_return_pct,Momentum,False,110.4739,2.1042,-20.089984
2026-06-14 00:00:00,AIAUSDT,short,1h_current_body_pct,Body,True,0.0,14.3419,13.83363
2026-06-14 02:00:00,ATUSDT,long,1h_current_body_pct,Body,False,73.4676,3.6704,13.83363
2026-06-14 02:00:00,COAIUSDT,long,1h_current_return_pct,Momentum,False,140.9816,4.821,-11.76382
2026-06-14 02:00:00,AIOUSDT,long,1h_current_body_pct,Body,False,84.7415,2.1108,13.83363
2026-06-14 02:00:00,MMTUSDT,long,1h_current_body_pct,Body,False,79.7638,2.7994,13.83363
2026-06-14 02:00:00,MMTUSDT,long,2h_current_body_pct,Body,False,91.6415,1.849,22.121308
2026-06-14 02:00:00,BTWUSDT,long,1h_current_body_pct,Body,False,84.036,2.2084,13.83363
2026-06-14 02:00:00,HUSDT,short,1h_current_range_pct,Range,False,67.2835,5.699,17.41933
2026-06-14 02:00:00,OPGUSDT,short,1h_current_return_pct,Momentum,False,77.6671,-2.6272,-11.76382
2026-06-14 02:00:00,LITUSDT,short,1h_current_return_pct,Momentum,False,81.1082,-2.2224,-11.76382
2026-06-14 02:00:00,HYPEUSDT,short,1h_current_return_pct,Momentum,False,84.0553,-1.8757,-11.76382
2026-06-14 02:00:00,NEARUSDT,short,1h_current_range_pct,Range,False,86.9105,2.2801,17.41933
2026-06-14 04:00:00,COAIUSDT,long,1h_current_body_pct,Body,False,38.7203,8.4772,13.83363
2026-06-14 04:00:00,BTWUSDT,long,1h_current_return_pct,Momentum,False,124.441,2.8752,-11.76382
2026-06-14 04:00:00,ATUSDT,long,1h_current_range_pct,Range,False,86.3515,3.6755,26.929756
2026-06-14 04:00:00,AIOTUSDT,long,1h_current_body_pct,Body,False,88.5525,1.5836,13.83363
2026-06-14 04:00:00,OPGUSDT,long,1h_current_range_pct,Range,False,88.7867,3.0197,26.929756
2026-06-14 04:00:00,HUSDT,short,2h_current_return_pct,Momentum,False,119.5904,3.9357,-20.089984
2026-06-14 04:00:00,LIGHTUSDT,short,1h_current_return_pct,Momentum,False,84.1378,-1.866,-11.76382
2026-06-14 04:00:00,ICNTUSDT,short,2h_current_return_pct,Momentum,False,103.1244,0.6277,-20.089984
2026-06-14 04:00:00,ICPUSDT,short,1h_current_return_pct,Momentum,False,88.5743,-1.3441,-11.76382
2026-06-14 04:00:00,AIAUSDT,short,1h_current_return_pct,Momentum,False,97.6028,-0.282,-11.76382
2026-06-14 06:00:00,HUSDT,long,1h_current_body_pct,Body,False,79.3547,2.856,13.83363
2026-06-14 06:00:00,COAIUSDT,long,1h_current_body_pct,Body,False,70.0476,4.1435,13.83363
2026-06-14 06:00:00,COAIUSDT,long,2h_current_body_pct,Body,False,63.6527,8.0405,22.121308
2026-06-14 06:00:00,AIAUSDT,long,1h_current_body_pct,Body,False,75.1815,3.4333,13.83363
2026-06-14 06:00:00,AIAUSDT,long,2h_current_body_pct,Body,False,93.5998,1.4158,22.121308
2026-06-14 06:00:00,BTWUSDT,long,1h_current_body_pct,Body,False,96.2555,0.518,13.83363
2026-06-14 06:00:00,BSBUSDT,long,1h_current_return_pct,Momentum,False,83.9576,-1.8872,-11.76382
2026-06-14 06:00:00,ATUSDT,short,2h_current_return_pct,Momentum,False,59.7053,-8.0952,-20.089984
2026-06-14 06:00:00,BSBUSDT,short,1h_current_return_pct,Momentum,False,83.9576,-1.8872,-11.76382
2026-06-14 06:00:00,AIOTUSDT,short,1h_current_return_pct,Momentum,False,97.7584,-0.2637,-11.76382
2026-06-14 06:00:00,EDGEUSDT,short,1h_current_return_pct,Momentum,False,96.3218,-0.4327,-11.76382
2026-06-14 06:00:00,HUSDT,short,1h_current_body_pct,Body,False,79.3547,2.856,13.83363
2026-06-14 08:00:00,HUSDT,long,1h_current_range_pct,Range,False,26.0755,19.9077,26.929756
2026-06-14 08:00:00,PRLUSDT,long,1h_current_range_pct,Range,False,90.1874,2.6425,26.929756
2026-06-14 08:00:00,AINUSDT,long,1h_current_range_pct,Range,False,83.4514,4.4565,26.929756
2026-06-14 08:00:00,MAGMAUSDT,long,1h_current_range_pct,Range,False,92.2881,2.0768,26.929756
2026-06-14 08:00:00,OPGUSDT,long,1h_current_range_pct,Range,False,91.9461,2.1689,26.929756
2026-06-14 08:00:00,COAIUSDT,short,2h_current_return_pct,Momentum,True,0.0,-34.0305,-20.089984
2026-06-14 08:00:00,BTWUSDT,short,1h_current_return_pct,Momentum,False,77.7708,-2.615,-11.76382
2026-06-14 08:00:00,BILLUSDT,short,1h_current_return_pct,Momentum,False,86.9626,-1.5337,-11.76382
2026-06-14 08:00:00,CUSDT,short,1h_current_return_pct,Momentum,False,87.351,-1.488,-11.76382
2026-06-14 08:00:00,KAITOUSDT,short,2h_current_return_pct,Momentum,False,110.3196,2.0732,-20.089984
2026-06-14 10:00:00,HUSDT,long,1h_current_body_pct,Body,False,33.1556,9.247,13.83363
2026-06-14 10:00:00,AIAUSDT,long,1h_current_range_pct,Range,False,81.7848,4.9053,26.929756
2026-06-14 10:00:00,INUSDT,long,1h_current_range_pct,Range,False,86.021,3.7645,26.929756
2026-06-14 10:00:00,NEWTUSDT,long,1h_current_body_pct,Body,False,91.9934,1.1076,13.83363
2026-06-14 10:00:00,AIOTUSDT,long,1h_current_return_pct,Momentum,False,108.7225,1.0261,-11.76382
2026-06-14 10:00:00,BEATUSDT,short,2h_current_return_pct,Momentum,False,74.9288,-5.0368,-20.089984
2026-06-14 10:00:00,BTWUSDT,short,1h_current_return_pct,Momentum,False,86.4474,-1.5943,-11.76382
2026-06-14 10:00:00,OPGUSDT,short,1h_current_return_pct,Momentum,False,87.1989,-1.5059,-11.76382
2026-06-14 10:00:00,GUAUSDT,short,1h_current_return_pct,Momentum,False,90.1103,-1.1634,-11.76382
2026-06-14 10:00:00,ENSOUSDT,short,1h_current_range_pct,Range,False,90.4024,2.5846,26.929756
2026-06-14 12:00:00,HUSDT,long,1h_current_body_pct,Body,True,0.0,19.2469,13.83363
2026-06-14 12:00:00,BTWUSDT,long,1h_current_body_pct,Body,False,22.512,10.7194,13.83363
2026-06-14 12:00:00,AINUSDT,long,1h_current_body_pct,Body,False,83.23,2.3199,13.83363
2026-06-14 12:00:00,GIGGLEUSDT,long,1h_current_range_pct,Range,False,87.2732,3.4273,26.929756
2026-06-14 12:00:00,ENSOUSDT,long,1h_current_range_pct,Range,False,89.5424,2.8162,26.929756
2026-06-14 12:00:00,CLOUSDT,short,1h_current_return_pct,Momentum,False,98.8839,-0.1313,-11.76382
2026-06-14 12:00:00,B2USDT,short,1h_current_return_pct,Momentum,False,84.0128,-1.8807,-11.76382
2026-06-14 12:00:00,BILLUSDT,short,1h_current_range_pct,Range,False,88.7826,1.954,17.41933
2026-06-14 12:00:00,BRUSDT,short,1h_current_return_pct,Momentum,False,90.1835,-1.1548,-11.76382
2026-06-14 12:00:00,ALLOUSDT,short,1h_current_return_pct,Momentum,False,87.0884,-1.5189,-11.76382
2026-06-14 14:00:00,HUSDT,long,1h_current_return_pct,Momentum,True,0.0,18.7753,17.579276
2026-06-14 14:00:00,HUSDT,long,1h_current_body_pct,Body,True,0.0,18.7753,13.83363
2026-06-14 14:00:00,HUSDT,long,2h_current_body_pct,Body,False,20.3763,17.6138,22.121308
2026-06-14 14:00:00,CLOUSDT,long,1h_current_body_pct,Body,False,62.9389,5.1269,13.83363
2026-06-14 14:00:00,JELLYJELLYUSDT,long,1h_current_body_pct,Body,False,55.6414,6.1364,13.83363
2026-06-14 14:00:00,JELLYJELLYUSDT,long,2h_current_body_pct,Body,False,73.4319,5.8772,22.121308
2026-06-14 14:00:00,AINUSDT,long,1h_current_body_pct,Body,False,78.4793,2.9771,13.83363
2026-06-14 14:00:00,LAUSDT,long,1h_current_body_pct,Body,False,80.9211,2.6393,13.83363
2026-06-14 14:00:00,ARCUSDT,short,2h_current_return_pct,Momentum,False,77.3922,-4.5419,-20.089984
2026-06-14 14:00:00,AIOUSDT,short,1h_current_return_pct,Momentum,False,66.1904,-3.9773,-11.76382
2026-06-14 14:00:00,DEXEUSDT,short,1h_current_range_pct,Range,False,74.7482,4.3987,17.41933
2026-06-14 14:00:00,OPGUSDT,short,1h_current_return_pct,Momentum,False,88.5258,-1.3498,-11.76382
2026-06-14 14:00:00,AIOTUSDT,short,1h_current_return_pct,Momentum,False,93.9892,-0.7071,-11.76382
2026-06-14 16:00:00,JELLYJELLYUSDT,long,1h_current_body_pct,Body,False,65.6648,4.7498,13.83363
