trade_count,scan_count,coverage_pct,hit_rate_top3_pct,avg_return_2h,median_return_2h,win_rate_2h,avg_return_4h,median_return_4h,win_rate_4h,avg_return_6h,median_return_6h,win_rate_6h,avg_return_12h,median_return_12h,win_rate_12h,return_per_day,max_drawdown,sharpe_like,return_per_coverage,stability,generalization_score,formula_id,formula_expr,kind,source
270,54,98.18,41.11,2.5244,2.2908,41.85,3.6731,2.5095,45.56,3.8742,2.4909,46.67,4.449,2.0895,45.56,136.3166,-60.0993,4.1568,2.5712,1.2356,5.1614,SF_LIN2_range_expansion_30m_current_body_pct_1.0_0.5,linear(range_expansion*1.0+30m_current_body_pct*0.5),linear,linear_pair
270,54,98.18,41.11,2.5244,2.2908,41.85,3.6731,2.5095,45.56,3.8742,2.4909,46.67,4.449,2.0895,45.56,136.3166,-60.0993,4.1568,2.5712,1.2356,5.1614,SF_LIN2_range_expansion_30m_current_body_pct_2.0_0.5,linear(range_expansion*2.0+30m_current_body_pct*0.5),linear,linear_pair
270,54,98.18,41.11,2.5244,2.2908,41.85,3.6731,2.5095,45.56,3.8742,2.4909,46.67,4.449,2.0895,45.56,136.3166,-60.0993,4.1568,2.5712,1.2356,5.1614,SF_LIN_30m_current_body_pct_0_50,linear(30m_current_body_pct * 0.50),linear,linear_single
270,54,98.18,40.0,3.4226,2.8971,48.52,4.0996,3.2553,51.11,4.1518,2.7241,48.52,4.052,1.7295,44.81,184.819,-71.3638,5.6484,3.486,1.2872,5.1584,SF_OR_SF_2h_previous_body_pct_gte_34.349857_SF_2h_current_body_pct_gte_13.739943,(2h_previous_body_pct >= 34.35 OR 2h_current_body_pct >= 13.74),ast,or_pair
270,54,98.18,27.78,3.0858,1.9967,35.93,3.9269,1.9937,41.48,4.1757,1.7665,42.22,4.4809,1.8216,41.48,166.633,-43.5367,6.3698,3.143,0.835,5.1391,SF_LIN2_1h_current_volume_ratio_15m_current_return_pct_1.0_1.0,linear(1h_current_volume_ratio*1.0+15m_current_return_pct*1.0),linear,linear_pair
270,54,98.18,34.81,3.4952,1.7904,35.93,4.194,2.274,40.74,4.2281,1.8485,41.11,4.4004,1.4991,38.89,188.7396,-39.2042,6.5779,3.56,1.2295,5.1286,SF_LIN_1h_current_compression_0_50,linear(1h_current_compression * 0.50),linear,linear_single
270,54,98.18,40.0,3.905,2.9291,48.89,4.2911,3.1566,51.11,4.506,2.8484,49.26,4.5142,2.1492,45.93,210.8707,-71.3638,6.8908,3.9774,1.3376,5.1251,SF_AND_SF_2h_previous_ma20_distance_pct_gte_65.594714_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,(2h_previous_ma20_distance_pct >= 65.59 AND (1h_current_range_pct - 1h_previous_range_pct) >= 5.761),ast,and_pair
270,54,98.18,39.63,3.8992,2.9291,48.89,4.2165,3.1566,51.11,4.4498,2.7241,48.52,4.3324,1.9779,45.56,210.5589,-71.3638,6.7251,3.9715,1.3225,5.1249,SF_OR_SF_15m_current_ma20_distance_pct_gte_26.750886_SD_1h_current_body_pct_1h_previous_body_pct_gte_18.78308,(15m_current_ma20_distance_pct >= 26.75 OR (1h_current_body_pct - 1h_previous_body_pct) >= 18.78),ast,or_pair
270,54,98.18,40.0,3.8151,2.8971,48.52,4.3485,3.295,51.85,4.5396,2.7809,48.89,4.4608,1.9779,45.56,206.0147,-71.3638,6.6171,3.8858,1.3175,5.1247,SF_OR_SF_2h_current_body_pct_gte_27.479886_SF_15m_current_ma20_distance_pct_gte_17.364729,(2h_current_body_pct >= 27.48 OR 15m_current_ma20_distance_pct >= 17.36),ast,or_pair
270,54,98.18,39.26,3.6568,2.855,47.78,4.1488,3.2553,51.11,4.2154,2.7241,48.15,4.2369,1.7458,45.19,197.4669,-64.917,6.4285,3.7246,1.3815,5.1058,SF_OR_SF_1h_current_ma20_distance_pct_gte_20.388471_SF_30m_current_body_pct_gte_10.647286,(1h_current_ma20_distance_pct >= 20.39 OR 30m_current_body_pct >= 10.65),ast,or_pair
270,54,98.18,40.0,3.8344,2.9291,48.89,4.283,3.2553,51.48,4.4692,2.8484,49.26,4.3935,2.1492,45.93,207.0592,-71.3638,6.6833,3.9055,1.3396,5.0939,SF_OR_SF_2h_current_body_pct_gte_27.479886_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114,(2h_current_body_pct >= 27.48 OR (1h_current_range_pct - 1h_previous_range_pct) >= 21.98),ast,or_pair
270,54,98.18,40.0,3.8344,2.9291,48.89,4.283,3.2553,51.48,4.4692,2.8484,49.26,4.3935,2.1492,45.93,207.0592,-71.3638,6.6833,3.9055,1.3396,5.0939,SF_OR_SF_2h_current_body_pct_gte_27.479886_SF_2h_current_range_pct_gte_44.892729,(2h_current_body_pct >= 27.48 OR 2h_current_range_pct >= 44.89),ast,or_pair
270,54,98.18,41.85,3.528,2.855,47.78,4.2992,3.2553,51.11,4.2624,2.7241,48.52,4.3388,1.9779,45.93,190.5127,-65.5258,5.9841,3.5934,1.468,5.0918,SF_OR_SF_1h_current_ma20_distance_pct_gte_35.705329_SF_30m_current_range_pct_gte_12.1684,(1h_current_ma20_distance_pct >= 35.71 OR 30m_current_range_pct >= 12.17),ast,or_pair
270,54,98.18,27.78,3.1578,2.0636,38.15,4.0013,2.0444,41.48,4.0234,1.8485,42.22,3.583,1.3509,39.63,170.5199,-43.1913,6.4009,3.2163,0.9456,5.0862,SF_LIN_15m_current_return_pct_2_00,linear(15m_current_return_pct * 2.00),linear,linear_single
270,54,98.18,40.0,3.8069,2.9291,48.89,4.2226,3.2553,51.48,4.4404,2.7809,48.89,4.4567,2.1492,45.93,205.5738,-71.3638,6.5587,3.8775,1.3436,5.0657,SF_AND_SF_2h_current_range_pct_gte_29.928486_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,(2h_current_range_pct >= 29.93 AND (1h_current_range_pct - 1h_previous_range_pct) >= 5.761),ast,and_pair
270,54,98.18,40.0,3.8069,2.9291,48.89,4.2226,3.2553,51.48,4.4404,2.7809,48.89,4.4567,2.1492,45.93,205.5738,-71.3638,6.5587,3.8775,1.3436,5.0657,SF_AND_SF_2h_current_range_pct_gte_29.928486_SF_derived_range_expansion_gte_8.077786,(2h_current_range_pct >= 29.93 AND derived_range_expansion >= 8.078),ast,and_pair
270,54,98.18,40.0,3.8069,2.9291,48.89,4.2226,3.2553,51.48,4.4404,2.7809,48.89,4.4567,2.1492,45.93,205.5738,-71.3638,6.5587,3.8775,1.3436,5.0657,SF_OR_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SD_1h_current_body_pct_1h_previous_body_pct_gte_18.78308,((1h_current_range_pct - 1h_previous_range_pct) >= 21.98 OR (1h_current_body_pct - 1h_previous_body_pct) >= 18.78),ast,or_pair
270,54,98.18,40.0,3.8069,2.9291,48.89,4.2226,3.2553,51.48,4.4404,2.7809,48.89,4.4567,2.1492,45.93,205.5738,-71.3638,6.5587,3.8775,1.3436,5.0657,SF_OR_SF_2h_current_range_pct_gte_44.892729_SD_1h_current_body_pct_1h_previous_body_pct_gte_18.78308,(2h_current_range_pct >= 44.89 OR (1h_current_body_pct - 1h_previous_body_pct) >= 18.78),ast,or_pair
270,54,98.18,40.0,3.8069,2.9291,48.89,4.2226,3.2553,51.48,4.4404,2.7809,48.89,4.4567,2.1492,45.93,205.5738,-71.3638,6.5587,3.8775,1.3436,5.0657,SF_OR_SF_derived_range_expansion_gte_19.663914_SD_1h_current_body_pct_1h_previous_body_pct_gte_18.78308,(derived_range_expansion >= 19.66 OR (1h_current_body_pct - 1h_previous_body_pct) >= 18.78),ast,or_pair
270,54,98.18,39.63,3.4655,2.8756,48.15,4.1025,3.1566,51.11,4.082,2.6395,47.78,4.0999,1.7458,45.19,187.1393,-68.8138,5.7633,3.5297,1.3312,5.0583,SF_OR_SF_2h_current_body_pct_gte_13.739943_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786,(2h_current_body_pct >= 13.74 OR (2h_current_return_pct - 1h_current_return_pct) >= 13.62),ast,or_pair
270,54,98.18,40.0,3.4903,2.8971,48.52,4.1845,3.295,51.85,4.2602,2.7241,48.52,4.2356,1.8015,45.56,188.4776,-68.8138,5.8056,3.555,1.3633,5.0532,SF_OR_SF_2h_current_body_pct_gte_13.739943_SF_30m_current_range_pct_gte_22.8592,(2h_current_body_pct >= 13.74 OR 30m_current_range_pct >= 22.86),ast,or_pair
270,54,98.18,39.63,3.9225,2.9291,48.89,4.2952,3.1566,51.11,4.4641,2.7809,48.89,4.4395,1.9779,45.56,211.8144,-71.3638,6.9268,3.9952,1.339,5.0494,SF_AND_SF_2h_current_body_pct_gte_13.739943_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,(2h_current_body_pct >= 13.74 AND (1h_current_return_pct - 15m_current_return_pct) <= -12.63),ast,and_pair
270,54,98.18,39.63,3.9225,2.9291,48.89,4.2952,3.1566,51.11,4.4641,2.7809,48.89,4.4395,1.9779,45.56,211.8144,-71.3638,6.9268,3.9952,1.339,5.0494,SF_AND_SF_2h_current_body_pct_gte_13.739943_SF_2h_previous_ma20_distance_pct_gte_65.594714,(2h_current_body_pct >= 13.74 AND 2h_previous_ma20_distance_pct >= 65.59),ast,and_pair
270,54,98.18,39.63,3.9225,2.9291,48.89,4.2952,3.1566,51.11,4.4641,2.7809,48.89,4.4395,1.9779,45.56,211.8144,-71.3638,6.9268,3.9952,1.339,5.0494,SF_AND_SF_2h_current_body_pct_gte_20.609914_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,(2h_current_body_pct >= 20.61 AND (1h_current_return_pct - 15m_current_return_pct) <= -12.63),ast,and_pair
270,54,98.18,39.63,3.9225,2.9291,48.89,4.2952,3.1566,51.11,4.4641,2.7809,48.89,4.4395,1.9779,45.56,211.8144,-71.3638,6.9268,3.9952,1.339,5.0494,SF_AND_SF_2h_current_body_pct_gte_20.609914_SF_2h_previous_ma20_distance_pct_gte_65.594714,(2h_current_body_pct >= 20.61 AND 2h_previous_ma20_distance_pct >= 65.59),ast,and_pair
270,54,98.18,39.63,3.9225,2.9291,48.89,4.2952,3.1566,51.11,4.4641,2.7809,48.89,4.4395,1.9779,45.56,211.8144,-71.3638,6.9268,3.9952,1.339,5.0494,SF_AND_SF_2h_current_body_pct_gte_27.479886_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,(2h_current_body_pct >= 27.48 AND (1h_current_range_pct - 1h_previous_range_pct) >= 5.761),ast,and_pair
270,54,98.18,39.63,3.9225,2.9291,48.89,4.2952,3.1566,51.11,4.4641,2.7809,48.89,4.4395,1.9779,45.56,211.8144,-71.3638,6.9268,3.9952,1.339,5.0494,SF_AND_SF_2h_current_body_pct_gte_27.479886_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,(2h_current_body_pct >= 27.48 AND (1h_current_return_pct - 15m_current_return_pct) <= -12.63),ast,and_pair
270,54,98.18,39.63,3.9225,2.9291,48.89,4.2952,3.1566,51.11,4.4641,2.7809,48.89,4.4395,1.9779,45.56,211.8144,-71.3638,6.9268,3.9952,1.339,5.0494,SF_AND_SF_2h_current_body_pct_gte_27.479886_SF_2h_previous_ma20_distance_pct_gte_65.594714,(2h_current_body_pct >= 27.48 AND 2h_previous_ma20_distance_pct >= 65.59),ast,and_pair
270,54,98.18,39.63,3.9225,2.9291,48.89,4.2952,3.1566,51.11,4.4641,2.7809,48.89,4.4395,1.9779,45.56,211.8144,-71.3638,6.9268,3.9952,1.339,5.0494,SF_AND_SF_2h_current_body_pct_gte_27.479886_SF_derived_range_expansion_gte_8.077786,(2h_current_body_pct >= 27.48 AND derived_range_expansion >= 8.078),ast,and_pair
270,54,98.18,39.63,3.9225,2.9291,48.89,4.2952,3.1566,51.11,4.4641,2.7809,48.89,4.4395,1.9779,45.56,211.8144,-71.3638,6.9268,3.9952,1.339,5.0494,SF_AND_SF_2h_current_body_pct_gte_27.479886_SR_1h_current_range_pct_5m_compression_30525279999.999992,(2h_current_body_pct >= 27.48 AND 1h_current_range_pct/5m_compression >= 3.053e+10),ast,and_pair
270,54,98.18,39.63,3.9225,2.9291,48.89,4.2952,3.1566,51.11,4.4641,2.7809,48.89,4.4395,1.9779,45.56,211.8144,-71.3638,6.9268,3.9952,1.339,5.0494,SF_AND_SF_2h_current_range_pct_gte_29.928486_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,(2h_current_range_pct >= 29.93 AND (1h_current_return_pct - 15m_current_return_pct) <= -12.63),ast,and_pair
270,54,98.18,39.63,3.9225,2.9291,48.89,4.2952,3.1566,51.11,4.4641,2.7809,48.89,4.4395,1.9779,45.56,211.8144,-71.3638,6.9268,3.9952,1.339,5.0494,SF_AND_SF_2h_previous_ma20_distance_pct_gte_65.594714_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,(2h_previous_ma20_distance_pct >= 65.59 AND (1h_current_return_pct - 15m_current_return_pct) <= -12.63),ast,and_pair
270,54,98.18,39.63,3.9225,2.9291,48.89,4.2952,3.1566,51.11,4.4641,2.7809,48.89,4.4395,1.9779,45.56,211.8144,-71.3638,6.9268,3.9952,1.339,5.0494,SF_AND_SF_2h_previous_ma20_distance_pct_gte_65.594714_SF_derived_range_expansion_gte_8.077786,(2h_previous_ma20_distance_pct >= 65.59 AND derived_range_expansion >= 8.078),ast,and_pair
270,54,98.18,39.63,3.9225,2.9291,48.89,4.2952,3.1566,51.11,4.4641,2.7809,48.89,4.4395,1.9779,45.56,211.8144,-71.3638,6.9268,3.9952,1.339,5.0494,SF_AND_SF_2h_previous_ma20_distance_pct_gte_65.594714_SR_1h_current_range_pct_5m_compression_30525279999.999992,(2h_previous_ma20_distance_pct >= 65.59 AND 1h_current_range_pct/5m_compression >= 3.053e+10),ast,and_pair
270,54,98.18,39.63,3.9225,2.9291,48.89,4.2952,3.1566,51.11,4.4641,2.7809,48.89,4.4395,1.9779,45.56,211.8144,-71.3638,6.9268,3.9952,1.339,5.0494,SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,(1h_current_range_pct/5m_compression >= 1.526e+10 AND (1h_current_return_pct - 15m_current_return_pct) <= -12.63),ast,and_pair
270,54,98.18,39.63,3.9225,2.9291,48.89,4.2952,3.1566,51.11,4.4641,2.7809,48.89,4.4395,1.9779,45.56,211.8144,-71.3638,6.9268,3.9952,1.339,5.0494,SF_AND_SR_1h_current_range_pct_5m_compression_30525279999.999992_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,(1h_current_range_pct/5m_compression >= 3.053e+10 AND (1h_current_return_pct - 15m_current_return_pct) <= -12.63),ast,and_pair
270,54,98.18,40.0,3.586,2.8971,48.52,3.9631,3.0746,50.74,3.9983,2.6395,47.78,3.9229,1.7458,44.81,193.6426,-65.5258,6.0111,3.6525,1.4387,5.0337,SF_OR_SF_2h_current_body_pct_gte_27.479886_SF_30m_current_body_pct_gte_10.647286,(2h_current_body_pct >= 27.48 OR 30m_current_body_pct >= 10.65),ast,or_pair
270,54,98.18,39.63,3.8352,2.9291,48.89,4.2343,3.1566,51.11,4.3575,2.7809,48.89,4.2642,1.9779,45.56,207.1001,-71.3638,6.6847,3.9063,1.3395,5.0207,SF_AND_SF_2h_current_body_pct_gte_27.479886_SF_2h_current_body_pct_gte_13.739943,(2h_current_body_pct >= 27.48 AND 2h_current_body_pct >= 13.74),ast,and_pair
270,54,98.18,39.63,3.8352,2.9291,48.89,4.2343,3.1566,51.11,4.3575,2.7809,48.89,4.2642,1.9779,45.56,207.1001,-71.3638,6.6847,3.9063,1.3395,5.0207,SF_AND_SF_2h_current_body_pct_gte_27.479886_SF_2h_current_body_pct_gte_20.609914,(2h_current_body_pct >= 27.48 AND 2h_current_body_pct >= 20.61),ast,and_pair
270,54,98.18,39.63,3.8352,2.9291,48.89,4.2343,3.1566,51.11,4.3575,2.7809,48.89,4.2642,1.9779,45.56,207.1001,-71.3638,6.6847,3.9063,1.3395,5.0207,SF_AND_SF_2h_current_body_pct_gte_27.479886_SF_2h_current_range_pct_gte_14.964243,(2h_current_body_pct >= 27.48 AND 2h_current_range_pct >= 14.96),ast,and_pair
270,54,98.18,39.63,3.8352,2.9291,48.89,4.2343,3.1566,51.11,4.3575,2.7809,48.89,4.2642,1.9779,45.56,207.1001,-71.3638,6.6847,3.9063,1.3395,5.0207,SF_AND_SF_2h_current_body_pct_gte_27.479886_SF_2h_current_range_pct_gte_29.928486,(2h_current_body_pct >= 27.48 AND 2h_current_range_pct >= 29.93),ast,and_pair
270,54,98.18,39.63,3.8352,2.9291,48.89,4.2343,3.1566,51.11,4.3575,2.7809,48.89,4.2642,1.9779,45.56,207.1001,-71.3638,6.6847,3.9063,1.3395,5.0207,SF_AND_SF_2h_current_body_pct_gte_27.479886_SR_1h_current_range_pct_5m_compression_15262639999.999996,(2h_current_body_pct >= 27.48 AND 1h_current_range_pct/5m_compression >= 1.526e+10),ast,and_pair
270,54,98.18,39.63,3.8352,2.9291,48.89,4.2343,3.1566,51.11,4.3575,2.7809,48.89,4.2642,1.9779,45.56,207.1001,-71.3638,6.6847,3.9063,1.3395,5.0207,SF_ATOM_4,2h_current_body_pct >= 27.48,ast,atom
270,54,98.18,39.63,3.8352,2.9291,48.89,4.2343,3.1566,51.11,4.3575,2.7809,48.89,4.2642,1.9779,45.56,207.1001,-71.3638,6.6847,3.9063,1.3395,5.0207,SF_ORAND_SF_2h_current_body_pct_gte_27.479886,(2h_current_body_pct >= 27.48 OR (15m_current_ma20_distance_pct >= 26.75 AND 2h_current_body_pct >= 27.48)),ast,or_and
270,54,98.18,39.63,3.8352,2.9291,48.89,4.2343,3.1566,51.11,4.3575,2.7809,48.89,4.2642,1.9779,45.56,207.1001,-71.3638,6.6847,3.9063,1.3395,5.0207,SF_OR_SD_1h_current_return_pct_15m_current_return_pct_gte_9.24094_SF_2h_current_body_pct_gte_27.479886,((1h_current_return_pct - 15m_current_return_pct) >= 9.241 OR 2h_current_body_pct >= 27.48),ast,or_pair
270,54,98.18,39.63,3.8352,2.9291,48.89,4.2343,3.1566,51.11,4.3575,2.7809,48.89,4.2642,1.9779,45.56,207.1001,-71.3638,6.6847,3.9063,1.3395,5.0207,SF_OR_SF_15m_current_return_pct_gte_10.127714_SF_2h_current_body_pct_gte_27.479886,(15m_current_return_pct >= 10.13 OR 2h_current_body_pct >= 27.48),ast,or_pair
270,54,98.18,39.63,3.8352,2.9291,48.89,4.2343,3.1566,51.11,4.3575,2.7809,48.89,4.2642,1.9779,45.56,207.1001,-71.3638,6.6847,3.9063,1.3395,5.0207,SF_OR_SF_1h_current_return_pct_gte_18.082043_SF_2h_current_body_pct_gte_27.479886,(1h_current_return_pct >= 18.08 OR 2h_current_body_pct >= 27.48),ast,or_pair
270,54,98.18,39.63,3.8352,2.9291,48.89,4.2343,3.1566,51.11,4.3575,2.7809,48.89,4.2642,1.9779,45.56,207.1001,-71.3638,6.6847,3.9063,1.3395,5.0207,SF_OR_SF_1h_current_return_pct_gte_8.969214_SF_2h_current_body_pct_gte_27.479886,(1h_current_return_pct >= 8.969 OR 2h_current_body_pct >= 27.48),ast,or_pair
270,54,98.18,39.63,3.8352,2.9291,48.89,4.2343,3.1566,51.11,4.3575,2.7809,48.89,4.2642,1.9779,45.56,207.1001,-71.3638,6.6847,3.9063,1.3395,5.0207,SF_OR_SF_2h_current_body_pct_gte_27.479886_SF_2h_previous_body_pct_gte_34.349857,(2h_current_body_pct >= 27.48 OR 2h_previous_body_pct >= 34.35),ast,or_pair
270,54,98.18,31.85,2.2769,1.2005,32.96,3.1064,1.1816,39.63,3.1659,0.8297,40.0,3.3672,0.5677,40.37,122.9522,-50.7507,4.3967,2.3191,0.7138,5.001,SF_LIN2_1h_previous_return_pct_15m_current_return_pct_1.0_0.5,linear(1h_previous_return_pct*1.0+15m_current_return_pct*0.5),linear,linear_pair
270,54,98.18,39.63,3.8077,2.9291,48.89,4.1738,3.1566,51.11,4.3287,2.7241,48.52,4.3275,1.9779,45.56,205.6148,-71.3638,6.5602,3.8783,1.3435,4.9924,SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056_SR_1h_current_range_pct_5m_compression_30525279999.999992,((1h_current_range_pct - 1h_previous_range_pct) >= 5.761 AND 1h_current_range_pct/5m_compression >= 3.053e+10),ast,and_pair
270,54,98.18,39.63,3.8077,2.9291,48.89,4.1738,3.1566,51.11,4.3287,2.7241,48.52,4.3275,1.9779,45.56,205.6148,-71.3638,6.5602,3.8783,1.3435,4.9924,SF_AND_SF_2h_current_body_pct_gte_13.739943_SR_1h_current_range_pct_5m_compression_30525279999.999992,(2h_current_body_pct >= 13.74 AND 1h_current_range_pct/5m_compression >= 3.053e+10),ast,and_pair
270,54,98.18,39.63,3.8077,2.9291,48.89,4.1738,3.1566,51.11,4.3287,2.7241,48.52,4.3275,1.9779,45.56,205.6148,-71.3638,6.5602,3.8783,1.3435,4.9924,SF_AND_SF_2h_current_body_pct_gte_20.609914_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,(2h_current_body_pct >= 20.61 AND (1h_current_range_pct - 1h_previous_range_pct) >= 5.761),ast,and_pair
270,54,98.18,39.63,3.8077,2.9291,48.89,4.1738,3.1566,51.11,4.3287,2.7241,48.52,4.3275,1.9779,45.56,205.6148,-71.3638,6.5602,3.8783,1.3435,4.9924,SF_AND_SF_2h_current_body_pct_gte_20.609914_SF_derived_range_expansion_gte_8.077786,(2h_current_body_pct >= 20.61 AND derived_range_expansion >= 8.078),ast,and_pair
270,54,98.18,39.63,3.8077,2.9291,48.89,4.1738,3.1566,51.11,4.3287,2.7241,48.52,4.3275,1.9779,45.56,205.6148,-71.3638,6.5602,3.8783,1.3435,4.9924,SF_AND_SF_2h_current_body_pct_gte_20.609914_SR_1h_current_range_pct_5m_compression_30525279999.999992,(2h_current_body_pct >= 20.61 AND 1h_current_range_pct/5m_compression >= 3.053e+10),ast,and_pair
270,54,98.18,39.63,3.8077,2.9291,48.89,4.1738,3.1566,51.11,4.3287,2.7241,48.52,4.3275,1.9779,45.56,205.6148,-71.3638,6.5602,3.8783,1.3435,4.9924,SF_AND_SF_2h_current_range_pct_gte_29.928486_SR_1h_current_range_pct_5m_compression_30525279999.999992,(2h_current_range_pct >= 29.93 AND 1h_current_range_pct/5m_compression >= 3.053e+10),ast,and_pair
270,54,98.18,39.63,3.8077,2.9291,48.89,4.1738,3.1566,51.11,4.3287,2.7241,48.52,4.3275,1.9779,45.56,205.6148,-71.3638,6.5602,3.8783,1.3435,4.9924,SF_AND_SF_derived_range_expansion_gte_8.077786_SR_1h_current_range_pct_5m_compression_30525279999.999992,(derived_range_expansion >= 8.078 AND 1h_current_range_pct/5m_compression >= 3.053e+10),ast,and_pair
270,54,98.18,39.63,3.8077,2.9291,48.89,4.1738,3.1566,51.11,4.3287,2.7241,48.52,4.3275,1.9779,45.56,205.6148,-71.3638,6.5602,3.8783,1.3435,4.9924,SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SR_1h_current_range_pct_5m_compression_30525279999.999992,(1h_current_range_pct/5m_compression >= 1.526e+10 AND 1h_current_range_pct/5m_compression >= 3.053e+10),ast,and_pair
270,54,98.18,39.63,3.8077,2.9291,48.89,4.1738,3.1566,51.11,4.3287,2.7241,48.52,4.3275,1.9779,45.56,205.6148,-71.3638,6.5602,3.8783,1.3435,4.9924,SF_AND_SR_1h_current_range_pct_5m_compression_30525279999.999992_SF_2h_current_range_pct_gte_14.964243,(1h_current_range_pct/5m_compression >= 3.053e+10 AND 2h_current_range_pct >= 14.96),ast,and_pair
270,54,98.18,39.63,3.8077,2.9291,48.89,4.1738,3.1566,51.11,4.3287,2.7241,48.52,4.3275,1.9779,45.56,205.6148,-71.3638,6.5602,3.8783,1.3435,4.9924,SF_ATOM_32,1h_current_range_pct/5m_compression >= 3.053e+10,ast,atom
270,54,98.18,28.52,3.3184,2.2157,39.63,4.3396,2.2819,42.96,4.2935,2.2654,43.7,3.8721,1.3683,40.37,179.1946,-43.1913,6.7735,3.3799,1.0648,4.9824,SF_LIN2_5m_seq_high_break_6_15m_current_return_pct_1.0_1.5,linear(5m_seq_high_break_6*1.0+15m_current_return_pct*1.5),linear,linear_pair
270,54,98.18,28.52,3.3184,2.2157,39.63,4.3396,2.2819,42.96,4.2935,2.2654,43.7,3.8721,1.3683,40.37,179.1946,-43.1913,6.7735,3.3799,1.0648,4.9824,SF_LIN2_5m_seq_high_break_6_15m_current_return_pct_2.0_1.5,linear(5m_seq_high_break_6*2.0+15m_current_return_pct*1.5),linear,linear_pair
270,54,98.18,28.52,3.3184,2.2157,39.63,4.3396,2.2819,42.96,4.2935,2.2654,43.7,3.8721,1.3683,40.37,179.1946,-43.1913,6.7735,3.3799,1.0648,4.9824,SF_LIN2_range_expansion_15m_current_return_pct_1.0_1.5,linear(range_expansion*1.0+15m_current_return_pct*1.5),linear,linear_pair
270,54,98.18,28.52,3.3184,2.2157,39.63,4.3396,2.2819,42.96,4.2935,2.2654,43.7,3.8721,1.3683,40.37,179.1946,-43.1913,6.7735,3.3799,1.0648,4.9824,SF_LIN2_range_expansion_15m_current_return_pct_2.0_1.5,linear(range_expansion*2.0+15m_current_return_pct*1.5),linear,linear_pair
270,54,98.18,28.52,3.3184,2.2157,39.63,4.3396,2.2819,42.96,4.2935,2.2654,43.7,3.8721,1.3683,40.37,179.1946,-43.1913,6.7735,3.3799,1.0648,4.9824,SF_LIN_15m_current_return_pct_1_50,linear(15m_current_return_pct * 1.50),linear,linear_single
270,54,98.18,39.63,3.4911,2.8971,48.52,4.1358,3.2553,51.48,4.1485,2.6794,48.15,4.1064,1.7458,45.19,188.5186,-68.8138,5.8069,3.5558,1.3628,4.982,SF_OR_SF_15m_current_body_pct_gte_13.6371_SF_2h_current_body_pct_gte_13.739943,(15m_current_body_pct >= 13.64 OR 2h_current_body_pct >= 13.74),ast,or_pair
270,54,98.18,39.63,3.4911,2.8971,48.52,4.1358,3.2553,51.48,4.1485,2.6794,48.15,4.1064,1.7458,45.19,188.5186,-68.8138,5.8069,3.5558,1.3628,4.982,SF_OR_SF_2h_current_body_pct_gte_13.739943_SF_15m_current_body_pct_gte_9.0914,(2h_current_body_pct >= 13.74 OR 15m_current_body_pct >= 9.091),ast,or_pair
270,54,98.18,39.63,3.4911,2.8971,48.52,4.1358,3.2553,51.48,4.1485,2.6794,48.15,4.1064,1.7458,45.19,188.5186,-68.8138,5.8069,3.5558,1.3628,4.982,SF_OR_SF_2h_current_body_pct_gte_13.739943_SF_30m_previous_ma20_distance_pct_gte_39.165157,(2h_current_body_pct >= 13.74 OR 30m_previous_ma20_distance_pct >= 39.17),ast,or_pair
270,54,98.18,39.63,3.4911,2.8971,48.52,4.1358,3.2553,51.48,4.1485,2.6794,48.15,4.1064,1.7458,45.19,188.5186,-68.8138,5.8069,3.5558,1.3628,4.982,SF_OR_SF_30m_current_body_pct_gte_15.970929_SF_2h_current_body_pct_gte_13.739943,(30m_current_body_pct >= 15.97 OR 2h_current_body_pct >= 13.74),ast,or_pair
270,54,98.18,40.0,3.7003,2.8971,48.52,4.2271,3.295,51.85,4.4042,2.7241,48.52,4.3487,1.9779,45.56,199.8151,-71.3638,6.2677,3.7689,1.34,4.9777,SF_OR_SF_2h_current_body_pct_gte_20.609914_SF_15m_current_ma20_distance_pct_gte_17.364729,(2h_current_body_pct >= 20.61 OR 15m_current_ma20_distance_pct >= 17.36),ast,or_pair
